gen,island,rle_novelty,diversity,seed
42,"(0, 2)",0.47199999999999986,0.026129485260907845,1238
42,"(0, 4)",0.485,0.02624404694402143,1238
42,"(1, 1)",0.4950000000000001,0.0424381903478459,1238
42,"(1, 3)",0.5145,0.0437721372564786,1238
42,"(2, 0)",0.5150000000000001,0.04523273151159457,1238
42,"(2, 2)",0.536,0.025278449319529096,1238
42,"(2, 4)",0.49300000000000005,0.03363034344160048,1238
42,"(3, 1)",0.502,0.02989983277545212,1238
42,"(3, 3)",0.493,0.03479942528261064,1238
43,"(0, 0)",0.48550000000000004,0.03350746185553303,1238
43,"(0, 2)",0.48600000000000004,0.03960744879438715,1238
43,"(0, 4)",0.5115000000000001,0.029732137494637025,1238
43,"(1, 1)",0.49250000000000005,0.0354788669492136,1238
43,"(1, 3)",0.5085,0.04091454509095757,1238
43,"(2, 0)",0.5335000000000001,0.037536648758246936,1238
43,"(2, 2)",0.5225,0.03840247387864486,1238
43,"(2, 4)",0.4750000000000001,0.03887158345115363,1238
43,"(3, 1)",0.506,0.042293616539615046,1238
43,"(3, 3)",0.497,0.04259107887809373,1238
44,"(0, 0)",0.4995,0.029597297173897495,1238
44,"(0, 2)",0.49349999999999994,0.040432041749088064,1238
44,"(0, 4)",0.514,0.03322649545167231,1238
44,"(1, 1)",0.5035000000000001,0.042056509603151805,1238
44,"(1, 3)",0.5185000000000001,0.028013389655662895,1238
44,"(2, 0)",0.5440000000000002,0.033834154341434344,1238
44,"(2, 2)",0.5385,0.03653423052426315,1238
44,"(2, 4)",0.46299999999999997,0.04841487374764082,1238
44,"(3, 1)",0.5050000000000001,0.0330567693521312,1238
44,"(3, 3)",0.496,0.045263119645026675,1238
45,"(0, 0)",0.5115,0.038272052466519234,1238
45,"(0, 2)",0.4880000000000001,0.05365631370118525,1238
45,"(0, 4)",0.5149999999999999,0.0433906671992953,1238
45,"(1, 1)",0.49850000000000005,0.038535697735995404,1238
45,"(1, 3)",0.5335,0.03124099870362662,1238
45,"(2, 0)",0.546,0.04229361653961507,1238
45,"(2, 2)",0.5234999999999999,0.04198511641046147,1238
45,"(2, 4)",0.46349999999999997,0.03589916433567778,1238
45,"(3, 1)",0.4915,0.03785168424258028,1238
45,"(3, 3)",0.48950000000000005,0.03814118508908712,1238
46,"(0, 0)",0.505,0.032249030993194205,1238
46,"(0, 2)",0.5165000000000001,0.04182104733265297,1238
46,"(0, 4)",0.5125,0.031188940347501394,1238
46,"(1, 1)",0.4965,0.025475478405714,1238
46,"(1, 3)",0.5275000000000001,0.04731543088676252,1238
46,"(2, 0)",0.5205,0.04040730132042971,1238
46,"(2, 2)",0.5165,0.04097255178775176,1238
46,"(2, 4)",0.4925,0.03771935842508459,1238
46,"(3, 1)",0.5225000000000001,0.03465544690232693,1238
46,"(3, 3)",0.5045,0.019773719933285208,1238
47,"(0, 0)",0.49700000000000005,0.03837642505497354,1238
47,"(0, 2)",0.5265000000000001,0.026907248094147428,1238
47,"(0, 4)",0.4920000000000001,0.05276362383309169,1238
47,"(1, 1)",0.522,0.0302117526800416,1238
47,"(1, 3)",0.5174999999999998,0.04475209492303126,1238
47,"(2, 0)",0.49799999999999994,0.04732863826479694,1238
47,"(2, 2)",0.5175,0.0425998826289463,1238
47,"(2, 4)",0.49850000000000005,0.04727314248069405,1238
47,"(3, 1)",0.5005,0.04264680527307996,1238
47,"(3, 3)",0.495,0.03858432324144094,1238
48,"(0, 0)",0.5025000000000001,0.043920382511995495,1238
48,"(0, 2)",0.5169999999999999,0.0292018835008977,1238
48,"(0, 4)",0.499,0.04831148931672465,1238
48,"(1, 1)",0.5105,0.034713109915419565,1238
48,"(1, 3)",0.5385000000000001,0.03383415434143436,1238
48,"(2, 0)",0.5035000000000001,0.04624662149822407,1238
48,"(2, 2)",0.5125,0.04340506882842141,1238
48,"(2, 4)",0.506,0.036687872655688285,1238
48,"(3, 1)",0.5070000000000002,0.03102821296820042,1238
48,"(3, 3)",0.4940000000000001,0.03912799509302771,1238
49,"(0, 0)",0.48550000000000004,0.032229644738966653,1238
49,"(0, 2)",0.5094999999999998,0.0277983812478353,1238
49,"(0, 4)",0.4910000000000001,0.038910152916687445,1238
49,"(1, 1)",0.5169999999999999,0.034332928800205796,1238
49,"(1, 3)",0.5349999999999999,0.03284432979983,1238
49,"(2, 0)",0.5085000000000001,0.034117444218463966,1238
49,"(2, 2)",0.5079999999999999,0.0467332857821917,1238
49,"(2, 4)",0.5075000000000001,0.04053085244600711,1238
49,"(3, 1)",0.502,0.027834331319433567,1238
49,"(3, 3)",0.514,0.03436568055487918,1238
